wateryear,"(48.28125, -122.46875)","(48.28125, -122.40625)","(48.28125, -122.34375)","(48.28125, -122.28125)","(48.28125, -122.21875)","(48.28125, -122.15625)","(48.28125, -122.09375)","(48.28125, -122.03125)","(48.34375, -122.46875)","(48.34375, -122.40625)","(48.34375, -122.34375)","(48.34375, -122.28125)","(48.34375, -122.21875)","(48.34375, -122.15625)","(48.34375, -122.09375)","(48.34375, -122.03125)","(48.40625, -122.46875)","(48.40625, -122.40625)","(48.40625, -122.34375)","(48.40625, -122.28125)","(48.40625, -122.21875)","(48.40625, -122.15625)","(48.40625, -122.09375)","(48.40625, -122.03125)","(48.46875, -122.46875)","(48.46875, -122.40625)","(48.46875, -122.34375)","(48.46875, -122.28125)","(48.46875, -122.21875)","(48.46875, -122.15625)","(48.46875, -122.09375)","(48.46875, -122.03125)","(48.53125, -122.46875)","(48.53125, -122.40625)","(48.53125, -122.34375)","(48.53125, -122.28125)","(48.53125, -122.21875)","(48.53125, -122.15625)","(48.53125, -122.09375)","(48.53125, -122.03125)","(48.59375, -122.46875)","(48.59375, -122.40625)","(48.59375, -122.34375)","(48.59375, -122.28125)","(48.59375, -122.21875)","(48.59375, -122.15625)","(48.59375, -122.09375)","(48.59375, -122.03125)","(48.65625, -122.46875)","(48.65625, -122.40625)","(48.65625, -122.34375)","(48.65625, -122.28125)","(48.65625, -122.21875)","(48.65625, -122.15625)","(48.65625, -122.09375)","(48.65625, -122.03125)","(48.71875, -122.46875)","(48.71875, -122.40625)","(48.71875, -122.34375)","(48.71875, -122.28125)","(48.71875, -122.21875)","(48.71875, -122.15625)","(48.71875, -122.09375)","(48.71875, -122.03125)"
2056,,,197.5492401123047,264.90447998046875,297.8380432128906,301.2188720703125,401.41632080078125,422.6932678222656,,184.82223510742188,251.81198120117188,434.1932373046875,423.39813232421875,522.9429321289062,750.3190307617188,879.6254272460938,215.74560546875,248.60086059570312,259.2915344238281,309.20751953125,381.7710266113281,1196.50830078125,2105.660400390625,2098.9248046875,,267.7109375,271.92718505859375,287.2648620605469,495.3742370605469,881.1395874023438,1190.7647705078125,1362.755615234375,249.25352478027344,267.1365966796875,312.6535949707031,354.5025939941406,514.7454223632812,876.3359985351562,946.8109741210938,530.5007934570312,,584.75048828125,548.0966796875,962.8927001953125,1289.86572265625,2654.879638671875,1676.9234619140625,1758.8331298828125,807.6231689453125,1267.0093994140625,1611.12158203125,1943.981689453125,1895.07080078125,2187.609130859375,1558.190185546875,2726.163818359375,623.505859375,1173.7694091796875,1488.341796875,2399.308349609375,2141.961669921875,1683.880859375,1675.4222412109375,2726.673095703125
2057,,,68.92163848876953,106.502197265625,133.03964233398438,146.79786682128906,204.02369689941406,184.63949584960938,,63.55671310424805,81.5442123413086,119.9079818725586,118.6156997680664,151.19683837890625,233.27622985839844,252.8040313720703,72.64183807373047,83.18893432617188,84.25930786132812,87.53569793701172,98.76156616210938,336.77618408203125,700.6771850585938,821.0289916992188,,79.46873474121094,84.79449462890625,79.16850280761719,132.50445556640625,228.60313415527344,252.0861053466797,288.4135437011719,67.35523223876953,71.89779663085938,75.46135711669922,89.89835357666016,139.3444061279297,236.59178161621094,253.33921813964844,135.5980987548828,,107.66394805908203,107.84669494628906,164.90284729003906,272.2665710449219,896.477294921875,385.2040710449219,379.695556640625,141.171875,192.771728515625,237.32276916503906,338.9952392578125,325.7852478027344,300.6836853027344,302.8244323730469,921.0306396484375,134.71046447753906,189.7172393798828,217.6252899169922,479.984375,360.7551574707031,204.53277587890625,330.31475830078125,1022.1679077148438
2058,,,81.46589660644531,106.99822998046875,112.5458984375,110.7967529296875,142.77743530273438,155.66107177734375,,76.66226196289062,101.77689361572266,151.86256408691406,146.99366760253906,181.2847900390625,201.38693237304688,227.14117431640625,91.84329986572266,100.77178192138672,104.73999786376953,118.60264587402344,144.77459716796875,346.7880859375,589.5802001953125,692.9495849609375,,104.08733367919922,107.01128387451172,105.47098541259766,153.037353515625,240.48167419433594,258.7694091796875,292.34259033203125,106.81548309326172,106.11060333251953,112.76780700683594,121.94429779052734,158.08900451660156,243.24899291992188,300.31817626953125,197.1576385498047,,186.48001098632812,181.91134643554688,246.40789794921875,336.2279357910156,1255.4571533203125,630.64599609375,620.0466918945312,388.1932678222656,470.7687072753906,676.032470703125,841.3399658203125,741.5733032226562,730.6998901367188,718.6255493164062,1423.8582763671875,347.9889831542969,549.9502563476562,733.6629638671875,1349.0235595703125,839.1339721679688,484.9707336425781,772.8751831054688,1587.3514404296875
2059,,,93.70993041992188,154.12078857421875,211.29441833496094,252.0861053466797,332.06390380859375,283.4793701171875,,51.404052734375,72.57656860351562,136.890380859375,154.10772705078125,217.2206268310547,293.1780090332031,357.5440368652344,65.01868438720703,80.4477310180664,77.4585189819336,94.25817108154297,126.04305267333984,444.1268310546875,1036.39599609375,979.2745971679688,,76.3228759765625,67.82515716552734,100.91536712646484,174.05323791503906,285.0849304199219,381.52301025390625,527.864013671875,59.001094818115234,59.196895599365234,70.97100830078125,111.11003112792969,179.57479858398438,307.2886657714844,339.1388244628906,198.3324432373047,,96.92105102539062,108.72126770019531,173.54415893554688,313.9067077636719,1233.5537109375,791.2803955078125,575.7045288085938,158.83303833007812,191.03562927246094,236.78758239746094,434.12799072265625,364.2534484863281,432.54852294921875,649.5211181640625,1333.9599609375,161.19569396972656,209.40167236328125,247.07362365722656,537.2232666015625,367.0338134765625,249.95840454101562,572.9110717773438,1331.7669677734375
2060,,,117.7672348022461,183.38636779785156,213.43516540527344,228.590087890625,262.38519287109375,246.3948516845703,,89.7286605834961,131.18606567382812,236.369873046875,251.52481079101562,327.286376953125,347.07525634765625,427.405517578125,119.24226379394531,105.39266967773438,119.17699432373047,172.0038604736328,236.53956604003906,823.5744018554688,1337.654052734375,1125.824462890625,,146.09298706054688,146.65426635742188,175.6326904296875,284.74554443359375,507.70965576171875,538.7113647460938,612.371337890625,139.76211547851562,160.9607391357422,183.17752075195312,215.4192657470703,292.7864074707031,579.685791015625,624.2890625,361.76025390625,,305.7222595214844,306.4793701171875,513.870849609375,933.9795532226562,2355.749267578125,1501.5386962890625,1489.2685546875,412.9815673828125,730.51708984375,1117.0526123046875,1460.9951171875,1389.5150146484375,1360.18408203125,1422.892333984375,2508.14697265625,304.02532958984375,626.951904296875,907.5465087890625,1868.79443359375,1362.7425537109375,930.2201538085938,1478.6693115234375,2504.700927734375
2061,,,159.47265625,265.7398986816406,337.6899108886719,369.7750244140625,421.3879089355469,283.96234130859375,,96.13784790039062,144.52658081054688,281.3516845703125,317.0525817871094,522.6427001953125,475.40264892578125,383.9248352050781,113.85123443603516,93.84046173095703,108.08165740966797,179.82281494140625,259.1871032714844,924.0067749023438,1090.9720458984375,933.3529663085938,,113.32909393310547,124.45054626464844,187.85061645507812,332.07696533203125,577.5711059570312,523.2431030273438,384.1206359863281,148.20762634277344,144.06971740722656,164.96810913085938,219.439697265625,323.9577941894531,502.4230651855469,446.3328552246094,259.5787048339844,,237.17918395996094,235.8738555908203,359.9850158691406,524.7181396484375,1302.4361572265625,871.0885620117188,1092.27734375,208.04412841796875,303.9339599609375,353.197265625,534.1687622070312,489.9049072265625,615.8043823242188,753.2691040039062,1534.4461669921875,174.5362091064453,243.41868591308594,321.2557373046875,705.8984985351562,609.3690795898438,421.7012023925781,760.4484252929688,1933.565185546875
2062,,,83.55442810058594,123.2104721069336,148.52090454101562,161.93972778320312,210.98114013671875,173.51805114746094,,57.108360290527344,80.29109191894531,132.63497924804688,140.83248901367188,188.56854248046875,238.4584197998047,222.1025848388672,53.97555923461914,64.2224349975586,69.56124877929688,86.46532440185547,108.31661224365234,321.09912109375,398.4270935058594,362.28240966796875,,64.50960540771484,68.81720733642578,75.01754760742188,116.14862060546875,180.7757110595703,190.05662536621094,179.35289001464844,41.731529235839844,53.36205291748047,65.01868438720703,78.99880981445312,115.41763305664062,162.21385192871094,185.39659118652344,119.25531005859375,,72.96817016601562,77.9153823852539,121.91819763183594,179.41815185546875,623.1403198242188,324.401611328125,297.42034912109375,118.9289779663086,151.65370178222656,193.68545532226562,242.1394500732422,226.04469299316406,211.072509765625,242.00892639160156,572.1278686523438,120.7564468383789,163.40170288085938,196.1525421142578,320.5378112792969,226.7234649658203,149.4607391357422,200.2773895263672,513.6881103515625
2063,,,164.0282745361328,263.6774597167969,341.22735595703125,414.43048095703125,387.94525146484375,396.7562561035156,,161.75698852539062,206.0861358642578,245.54637145996094,238.3931427001953,483.39129638671875,579.5160522460938,720.3876953125,124.35916900634766,162.73599243164062,180.55380249023438,172.34324645996094,222.1025848388672,964.5243530273438,1481.123291015625,1733.5880126953125,,132.8568878173828,168.04869079589844,245.93797302246094,349.5684509277344,642.2243041992188,656.7918701171875,981.180419921875,145.15313720703125,162.56629943847656,173.6094207763672,228.4595489501953,340.7574462890625,831.95458984375,1040.6383056640625,686.8536987304688,,258.5475158691406,246.48622131347656,491.8106994628906,839.6038818359375,2409.45068359375,1515.2186279296875,1165.1280517578125,263.0900573730469,516.8339233398438,844.3422241210938,1204.23583984375,1282.2947998046875,1253.642822265625,1232.7574462890625,1948.40673828125,240.0117645263672,369.6966857910156,633.1261596679688,1197.3306884765625,1151.9833984375,900.145263671875,1109.0770263671875,1808.344482421875
2064,,,89.5328598022461,139.65768432617188,177.02938842773438,204.38919067382812,261.3017578125,210.5503692626953,,52.23946762084961,68.26896667480469,116.30525970458984,131.66903686523438,159.0810546875,200.95616149902344,233.60256958007812,71.51924896240234,57.60438919067383,67.7990493774414,85.21220397949219,112.85917663574219,283.6751708984375,448.4736022949219,635.6193237304688,,66.6242446899414,69.79621124267578,101.38529205322266,157.85403442382812,243.17066955566406,257.411865234375,299.8743896484375,64.26158905029297,65.01868438720703,75.67021179199219,99.21843719482422,160.03395080566406,238.43231201171875,270.1258239746094,176.2853546142578,,101.30696868896484,107.59867858886719,173.7530059814453,251.5770263671875,886.6481323242188,581.591552734375,558.5001831054688,125.1684799194336,167.73541259765625,208.0310821533203,279.0542907714844,283.96234130859375,345.2216796875,519.1182861328125,1331.02294921875,124.59413146972656,176.37672424316406,213.63096618652344,386.19610595703125,292.14678955078125,224.1911163330078,514.57568359375,1082.082763671875
2065,,,215.11904907226562,319.9112548828125,390.50372314453125,433.51446533203125,526.9763793945312,498.2329406738281,,143.9000244140625,197.60145568847656,325.9288330078125,338.51226806640625,410.94525146484375,585.08984375,683.0029296875,144.85292053222656,167.1349639892578,168.4925079345703,185.27911376953125,258.49530029296875,1024.2303466796875,1983.2852783203125,2135.447998046875,,165.34664916992188,162.383544921875,216.28079223632812,375.1791076660156,699.9853515625,975.9459838867188,1398.130126953125,159.5509796142578,167.82679748535156,200.38182067871094,263.0770263671875,389.8510437011719,755.8014526367188,1002.9403076171875,493.48150634765625,,339.3476867675781,334.43963623046875,570.2351684570312,938.8875732421875,2860.339111328125,1702.2469482421875,1508.430908203125,511.61260986328125,919.8297119140625,1146.5792236328125,1501.46044921875,1489.738525390625,1866.05322265625,1368.6427001953125,2279.517822265625,437.03887939453125,858.1004638671875,1015.7195434570312,1867.162841796875,1553.256103515625,1002.953369140625,1248.6041259765625,2275.693115234375
2066,,,141.61569213867188,212.0384521484375,263.2075500488281,298.4776611328125,345.7960205078125,319.02362060546875,,83.98519134521484,123.22352600097656,207.14344787597656,231.6445770263672,286.1683654785156,339.9220275878906,371.0934143066406,73.0203857421875,81.20482635498047,89.40232849121094,125.83419799804688,169.64120483398438,506.06494140625,1022.6378173828125,973.2308959960938,,82.40573120117188,93.00504302978516,121.95735168457031,189.93914794921875,302.7591552734375,311.3874206542969,357.8834228515625,68.7649917602539,81.41368103027344,101.16338348388672,127.32228088378906,195.43460083007812,322.4696960449219,389.433349609375,263.2075500488281,,124.00672912597656,131.0294189453125,198.0844268798828,318.35791015625,1065.687744140625,698.5494995117188,566.7107543945312,140.6627960205078,216.48963928222656,286.91241455078125,368.5480041503906,343.2114562988281,405.3323059082031,577.088134765625,1094.4442138671875,113.91649627685547,175.9459686279297,215.8108673095703,470.72955322265625,291.76824951171875,237.0747528076172,541.6875,1142.506591796875
2067,,,81.02207946777344,98.38302612304688,94.57144927978516,98.526611328125,162.0833282470703,170.41134643554688,,75.80074310302734,96.32059478759766,135.87220764160156,125.25984954833984,149.77401733398438,207.78306579589844,230.8483123779297,82.22298431396484,100.52377319335938,99.8449935913086,97.80867767333984,102.28597259521484,280.9862060546875,480.84588623046875,686.4751586914062,,95.86373138427734,95.66793060302734,117.89776611328125,185.34437561035156,250.68939208984375,225.71835327148438,251.2898406982422,76.7536392211914,73.30755615234375,75.10891723632812,120.40400695800781,195.98284912109375,267.6587219238281,289.34033203125,163.15370178222656,,116.57937622070312,107.99028015136719,170.31997680664062,254.89256286621094,945.9624633789062,422.8498840332031,440.2369384765625,171.56004333496094,201.8307342529297,246.2382049560547,386.19610595703125,340.27447509765625,311.84429931640625,371.98101806640625,1001.0736694335938,145.15313720703125,197.39260864257812,211.3466339111328,360.6768493652344,284.667236328125,240.9254913330078,392.7489013671875,1117.6400146484375
2068,,,110.28766632080078,157.31884765625,248.47032165527344,327.090576171875,518.8963623046875,446.6461181640625,,76.9102783203125,103.00390625,173.59637451171875,197.92779541015625,333.5389404296875,412.9554748535156,527.0155639648438,73.05953979492188,86.6480712890625,91.76497650146484,134.2666473388672,196.3483428955078,941.393798828125,1504.5279541015625,1497.4139404296875,,82.66680145263672,89.44148254394531,148.6383819580078,286.6774597167969,686.9972534179688,711.4853515625,990.0175170898438,68.55614471435547,77.8501205444336,109.8177490234375,175.58047485351562,297.60308837890625,687.9110107421875,761.3882446289062,567.2198486328125,,161.6786651611328,179.2615203857422,361.2511901855469,743.022216796875,1883.114013671875,1537.304931640625,1643.6243896484375,176.36367797851562,239.502685546875,342.2716369628906,511.129638671875,566.227783203125,653.619873046875,1369.5694580078125,2508.434326171875,170.13723754882812,239.306884765625,290.8414611816406,779.6107177734375,521.4417724609375,440.9679260253906,1345.9168701171875,2378.788330078125
2069,,,229.0469512939453,362.0996398925781,482.3600769042969,578.654541015625,775.9688720703125,648.5029907226562,,153.20704650878906,218.51290893554688,387.4622802734375,428.46282958984375,702.5829467773438,805.756591796875,1095.07080078125,144.91818237304688,171.4164581298828,183.76492309570312,237.24444580078125,319.506591796875,875.578857421875,1291.2103271484375,2108.76708984375,,178.97434997558594,187.7722930908203,210.7461700439453,315.74725341796875,589.3843994140625,562.899169921875,742.8525390625,161.58729553222656,181.25868225097656,212.97828674316406,240.9777069091797,326.5684509277344,621.5609130859375,819.5670166015625,491.4451904296875,,335.87548828125,353.4583435058594,434.793701171875,640.775390625,2164.16552734375,1143.9686279296875,832.7117309570312,724.525634765625,1141.3709716796875,1465.3548583984375,1465.9161376953125,1310.0462646484375,1597.6766357421875,917.9238891601562,1621.19873046875,613.1153564453125,1183.8465576171875,1328.7908935546875,1488.5245361328125,1258.21142578125,827.281494140625,885.6430053710938,1756.9534912109375
2070,,,106.502197265625,159.4595947265625,197.84947204589844,220.07931518554688,264.212646484375,243.30120849609375,,84.10266876220703,115.45679473876953,200.00328063964844,209.6366424560547,297.6553039550781,379.3431091308594,419.48211669921875,88.13615417480469,96.47723388671875,107.8336410522461,152.86766052246094,212.53448486328125,758.5296020507812,1279.423095703125,1403.9259033203125,,101.59414672851562,117.610595703125,163.8716278076172,266.1575927734375,488.8475646972656,618.2975463867188,680.3270263671875,99.70140838623047,122.54475402832031,152.04530334472656,194.14231872558594,280.7904052734375,550.5507202148438,705.3764038085938,362.64788818359375,,239.64627075195312,255.8585205078125,426.9355773925781,681.5801391601562,2034.193359375,1289.33056640625,1210.7364501953125,309.572998046875,600.0490112304688,934.2797241210938,1153.2886962890625,1110.212646484375,969.0538330078125,868.8433837890625,1592.0897216796875,278.7801818847656,567.206787109375,841.10498046875,1471.1766357421875,891.8433227539062,564.24365234375,805.5216064453125,1390.3243408203125
2071,,,168.57083129882812,248.9141387939453,298.58209228515625,319.7546081542969,414.65240478515625,482.112060546875,,108.62989807128906,154.3948974609375,276.79608154296875,313.880615234375,443.7743835449219,627.9439697265625,738.4013061523438,109.84385681152344,101.2808609008789,114.80412292480469,180.55380249023438,275.9215087890625,1015.45849609375,2162.612060546875,2180.638671875,,112.98970794677734,132.68719482421875,207.65252685546875,361.4078369140625,681.6193237304688,898.4613647460938,1114.05029296875,157.94541931152344,156.52259826660156,187.0021514892578,246.85171508789062,379.0298156738281,714.5528564453125,855.2417602539062,520.3713989257812,,290.51513671875,301.9759521484375,475.99005126953125,815.7293090820312,2465.697509765625,1645.3212890625,1586.02001953125,349.3465270996094,597.6602172851562,789.1527099609375,1093.4390869140625,1064.760986328125,1552.0159912109375,1653.0618896484375,2753.484619140625,283.7535095214844,494.7607421875,662.40478515625,1375.0257568359375,1377.584228515625,1074.224609375,1804.10205078125,3128.741943359375
2072,,,184.6656036376953,266.6927795410156,320.1723327636719,347.3102111816406,417.6285705566406,383.2069091796875,,121.0697250366211,170.00669860839844,286.88629150390625,312.6405334472656,432.3266296386719,545.6818237304688,612.541015625,111.94544219970703,123.57596588134766,134.932373046875,183.79103088378906,251.6945037841797,769.32470703125,1862.88134765625,1726.225830078125,,126.31716918945312,138.99195861816406,202.99249267578125,358.849365234375,580.5994873046875,637.4598388671875,785.7327270507812,132.42613220214844,143.6259002685547,174.9147491455078,246.17294311523438,368.1564025878906,597.56884765625,625.7249145507812,414.4696350097656,,282.905029296875,303.86871337890625,481.4855041503906,797.0108032226562,1844.58056640625,1175.7012939453125,1352.2999267578125,362.5956726074219,629.8758544921875,905.6015625,1172.529296875,1151.39599609375,1117.2745361328125,1029.530029296875,1884.1060791015625,273.45440673828125,525.2533569335938,786.620361328125,1488.811767578125,1171.8765869140625,728.2849731445312,1155.74267578125,1894.4964599609375
2073,,,102.75588989257812,146.64122009277344,175.18887329101562,193.75071716308594,285.16326904296875,269.2381896972656,,79.92559814453125,103.43466186523438,152.449951171875,159.5901336669922,220.74502563476562,280.47711181640625,333.9305419921875,103.10832977294922,109.32172393798828,107.70310974121094,95.43296813964844,160.34722900390625,486.86346435546875,1460.720947265625,1344.9378662109375,,109.80469512939453,103.64351654052734,132.55667114257812,229.98680114746094,351.852783203125,497.30615234375,503.7022705078125,119.21615600585938,100.2365951538086,92.1304702758789,148.74281311035156,239.20245361328125,389.30279541015625,492.7635803222656,278.71490478515625,,154.96925354003906,128.87562561035156,216.3330078125,342.1410827636719,1705.9149169921875,1111.5440673828125,1172.6728515625,237.0747528076172,260.1400146484375,272.0838317871094,449.400390625,434.4151611328125,582.7011108398438,880.1736450195312,1990.6473388671875,185.77513122558594,257.9209289550781,269.2512512207031,545.6426391601562,495.64837646484375,354.763671875,854.95458984375,1922.796142578125
2074,,,84.06350708007812,115.18267059326172,138.40455627441406,163.64971923828125,249.9322967529297,224.6349334716797,,65.8541030883789,91.00788879394531,138.80921936035156,137.281982421875,187.72007751464844,247.8046112060547,274.2245788574219,69.30017852783203,79.02491760253906,83.84159851074219,100.52377319335938,144.30467224121094,408.38677978515625,727.3320922851562,1021.6065673828125,,76.40119934082031,86.08677673339844,121.77460479736328,202.901123046875,320.8511047363281,348.4980773925781,364.0968017578125,80.27803802490234,87.54875183105469,106.21502685546875,142.88185119628906,210.6156463623047,368.0389099121094,352.8056640625,197.8886260986328,,146.36709594726562,155.2955780029297,257.8687438964844,397.30450439453125,1296.157470703125,666.1771850585938,617.2532958984375,210.4720458984375,299.2217102050781,400.41119384765625,674.714111328125,604.3174438476562,503.80670166015625,495.5700378417969,1146.4356689453125,191.42723083496094,279.6547546386719,357.41351318359375,950.62255859375,473.2749328613281,326.7903747558594,466.25225830078125,1224.3902587890625
2075,,,158.19342041015625,229.3080291748047,281.1558837890625,346.6575622558594,377.345947265625,355.3771667480469,,123.14521026611328,185.7620849609375,270.6087951660156,299.3392028808594,496.2749328613281,432.9140319824219,479.67108154296875,119.1639404296875,154.603759765625,143.06460571289062,156.52259826660156,196.4005584716797,818.0267333984375,1364.4134521484375,1364.073974609375,,111.2144546508789,145.4403076171875,238.719482421875,309.9515686035156,516.416259765625,567.937744140625,674.9751586914062,157.14915466308594,160.06005859375,156.0787811279297,203.24050903320312,316.50433349609375,723.350830078125,813.9671020507812,522.1466674804688,,269.6167297363281,260.740478515625,447.8731384277344,696.3565063476562,1939.1258544921875,1130.7977294921875,1184.055419921875,218.9175567626953,563.1863403320312,677.3247680664062,984.5089721679688,978.9221801757812,1068.494140625,993.7507934570312,1997.4742431640625,226.88009643554688,336.8805847167969,692.8843383789062,996.2700805664062,1060.153076171875,617.1358032226562,984.3784790039062,2108.492919921875
2076,,,97.07769012451172,159.8642578125,215.5367431640625,251.6945037841797,312.0923156738281,336.65869140625,,71.55841064453125,94.53228759765625,145.5316925048828,164.62872314453125,231.14854431152344,275.712646484375,308.34600830078125,76.57089233398438,100.10606384277344,98.90515899658203,112.71559143066406,165.2422332763672,495.0870666503906,836.2230834960938,1022.428955078125,,94.8194580078125,84.703125,134.2405548095703,225.26148986816406,355.44244384765625,375.8448181152344,424.15521240234375,83.71106719970703,93.20084381103516,120.54759216308594,158.9505157470703,230.39144897460938,395.6858825683594,412.86407470703125,260.4924621582031,,192.31484985351562,197.92779541015625,318.3448486328125,453.094482421875,1438.4259033203125,616.3656616210938,588.2095947265625,246.87782287597656,382.13653564453125,553.6182250976562,803.942138671875,740.4115600585938,737.8139038085938,433.31866455078125,1062.646240234375,198.5413055419922,333.4867248535156,404.9798583984375,882.5101928710938,667.1300659179688,407.7080078125,373.4038391113281,773.6453247070312
2077,,,111.9193344116211,168.6099853515625,219.7007598876953,256.26318359375,337.4549560546875,333.7608337402344,,99.2706527709961,135.41534423828125,222.54638671875,224.33470153808594,256.0151672363281,331.6070556640625,383.8465270996094,112.49368286132812,102.6123046875,114.00787353515625,171.29898071289062,244.20188903808594,756.6890869140625,1487.245361328125,1109.429443359375,,116.37052154541016,136.15939331054688,218.64344787597656,366.7727355957031,634.4575805664062,674.0614013671875,596.563720703125,138.65257263183594,148.12930297851562,188.4771728515625,257.9862060546875,385.0082702636719,675.6278076171875,663.6970825195312,284.58892822265625,,240.4033660888672,259.7353515625,469.2545166015625,781.725341796875,2061.122314453125,983.6866455078125,718.6385498046875,278.92376708984375,350.16888427734375,445.22332763671875,747.473388671875,800.0391845703125,1002.1309814453125,634.2617797851562,1332.5762939453125,300.90557861328125,451.4889221191406,492.633056640625,804.5687255859375,703.9144287109375,584.6591186523438,785.8502197265625,1767.8399658203125
2078,,,80.81322479248047,123.0538330078125,176.84664916992188,215.36705017089844,261.693359375,201.2694549560547,,59.06636428833008,82.61458587646484,137.42556762695312,147.60716247558594,187.45901489257812,212.4953155517578,238.5889434814453,63.90915298461914,75.9051742553711,79.74285125732422,101.29391479492188,152.22804260253906,378.42938232421875,657.7969360351562,835.2571411132812,,75.73548126220703,78.68553161621094,122.97551727294922,204.15423583984375,305.4612121582031,303.555419921875,341.3056640625,68.42560577392578,77.18440246582031,98.70935821533203,138.7178497314453,211.6468505859375,316.86981201171875,400.5939636230469,249.9322967529297,,119.56859588623047,137.1383819580078,212.40394592285156,318.8147888183594,1281.5377197265625,640.3837890625,588.7186889648438,124.75077056884766,189.8477783203125,267.7109375,412.21142578125,403.6484375,520.3322143554688,478.2482604980469,1176.9022216796875,115.8222885131836,171.7427978515625,229.73878479003906,448.2908630371094,392.2789611816406,254.63150024414062,436.1903991699219,1195.4901123046875
2079,,,119.13783264160156,154.46017456054688,177.4470977783203,185.8273468017578,248.30062866210938,260.8448791503906,,110.8228530883789,149.2779998779297,240.8602294921875,238.92832946777344,300.2529296875,361.5775146484375,388.2846374511719,127.19174194335938,146.96755981445312,156.18321228027344,182.1724090576172,219.49191284179688,652.6539306640625,1451.8316650390625,1332.498046875,,156.56175231933594,164.4459686279297,173.6746826171875,271.6922302246094,482.4253234863281,628.54443359375,679.7396240234375,148.0509796142578,159.13327026367188,186.16673278808594,211.03334045410156,284.57586669921875,495.1392822265625,545.577392578125,312.1706237792969,,311.7790222167969,312.2881164550781,500.58251953125,753.4126586914062,1842.2178955078125,1125.0281982421875,1048.222412109375,398.67510986328125,727.5801391601562,998.0192260742188,1203.1785888671875,1182.4759521484375,1368.12060546875,1036.2916259765625,1636.06640625,329.72735595703125,662.4569702148438,909.883056640625,1560.8270263671875,1389.005859375,1045.6116943359375,997.3795776367188,1802.7706298828125
2080,,,94.17984771728516,131.7082061767578,153.4942169189453,168.24449157714844,219.33526611328125,222.7421875,,75.10891723632812,95.22411346435547,158.14122009277344,166.14291381835938,208.90565490722656,268.4549865722656,332.65130615234375,79.80812072753906,106.94601440429688,106.5413589477539,105.5362548828125,140.8455352783203,417.1064147949219,1204.510009765625,1234.8328857421875,,94.74114227294922,95.49823760986328,111.42330932617188,187.68092346191406,288.28302001953125,493.08990478515625,661.0994262695312,83.39778900146484,85.2513656616211,96.97325897216797,130.08958435058594,198.18885803222656,319.0627746582031,448.4344482421875,257.6598815917969,,139.07028198242188,140.6627960205078,223.2121124267578,308.4634704589844,1538.9365234375,1013.1871948242188,1111.2830810546875,204.62416076660156,274.45953369140625,330.1972961425781,451.0842590332031,408.4781799316406,432.1308288574219,889.1282348632812,1851.603271484375,208.29214477539062,271.9663391113281,316.4521179199219,761.1793823242188,469.5025329589844,323.5661926269531,909.7655639648438,1829.4647216796875
2081,,,136.53793334960938,179.28762817382812,289.6014099121094,409.7965393066406,554.7147216796875,537.1710205078125,,126.80014038085938,166.50840759277344,227.46749877929688,187.66786193847656,262.7115173339844,332.4424743652344,330.810791015625,136.302978515625,188.89488220214844,186.88467407226562,155.59580993652344,132.7263641357422,437.79595947265625,1029.06005859375,972.1474609375,,180.4232635498047,157.55381774902344,108.01638793945312,175.88070678710938,284.2364807128906,416.5190124511719,449.0218505859375,79.4817886352539,94.03626251220703,92.60039520263672,123.22352600097656,183.4907989501953,282.5003967285156,331.30682373046875,241.98281860351562,,151.51011657714844,149.25189208984375,250.83297729492188,339.47821044921875,1314.0535888671875,699.959228515625,646.5580444335938,362.46514892578125,430.8907470703125,508.1273498535156,651.5313720703125,543.031982421875,592.7391357421875,576.6312866210938,1182.0321044921875,348.23699951171875,538.1500244140625,626.8866577148438,1151.565673828125,772.8882446289062,417.0672607421875,673.4479370117188,1317.2255859375
2082,,,91.15147399902344,154.94314575195312,185.5662841796875,175.39773559570312,213.18714904785156,201.09976196289062,,68.55614471435547,96.1509017944336,203.33187866210938,226.5668182373047,269.9300231933594,275.712646484375,298.6473693847656,88.54080200195312,88.12310028076172,93.35749053955078,136.85121154785156,170.41134643554688,542.5228881835938,923.1060791015625,1057.0986328125,,89.28484344482422,95.88983154296875,146.75869750976562,254.0963134765625,431.1257019042969,460.01275634765625,439.6886901855469,103.30413055419922,102.20764923095703,124.998779296875,179.5225830078125,268.7552185058594,486.0150146484375,539.755615234375,256.8636169433594,,184.22178649902344,198.42381286621094,355.9254150390625,562.6511840820312,1595.3922119140625,852.8399658203125,657.9013671875,263.14227294921875,371.8374328613281,489.3697204589844,687.7935180664062,702.28271484375,885.6168823242188,648.1113891601562,1161.251220703125,246.87782287597656,366.6161193847656,437.3652038574219,957.1100463867188,726.3661499023438,489.77435302734375,585.28564453125,1293.8731689453125
